date,adjclose
2021-09-07,98.1408920288086
2021-09-08,98.30227661132812
2021-09-09,98.61652374267578
2021-09-10,98.42115783691406
2021-09-13,98.54854583740234
2021-09-14,98.7693862915039
2021-09-15,98.67599487304688
2021-09-16,98.50609588623047
2021-09-17,98.42115783691406
2021-09-20,98.60804748535156
2021-09-21,98.6505355834961
2021-09-22,98.68447875976562
2021-09-23,98.20032501220703
2021-09-24,98.03040313720703
2021-09-27,97.89453887939453
2021-09-28,97.48681640625
2021-09-29,97.55477905273438
2021-09-30,97.53778839111328
2021-10-01,97.83552551269531
2021-10-04,97.7674560546875
2021-10-05,97.53775787353516
2021-10-06,97.58033752441406
2021-10-07,97.30807495117188
2021-10-08,97.09539031982422
2021-10-11,96.94224548339844
2021-10-12,97.29957580566406
2021-10-13,97.52079010009766
2021-10-14,97.70793914794922
2021-10-15,97.46971130371094
2021-10-18,97.40166473388672
2021-10-19,97.12093353271484
2021-10-20,97.05284118652344
2021-10-21,96.8486557006836
2021-10-22,97.03580474853516
2021-10-25,97.12940216064453
2021-10-26,97.30807495117188
2021-10-27,97.63136291503906
2021-10-28,97.5547866821289
2021-10-29,97.529296875
2021-11-01,97.46961212158203
2021-11-02,97.66561126708984
2021-11-03,97.46961212158203
2021-11-04,97.79342651367188
2021-11-05,98.17686462402344
2021-11-08,97.9979248046875
2021-11-09,98.27057647705078
2021-11-10,97.60600280761719
2021-11-11,97.42701721191406
2021-11-12,97.40997314453125
2021-11-15,97.0521011352539
2021-11-16,97.01802825927734
2021-11-17,97.24808502197266
2021-11-18,97.33328247070312
2021-11-19,97.5207748413086
2021-11-22,97.0521011352539
2021-11-23,96.66865539550781
2021-11-24,96.89021301269531
2021-11-26,97.58040618896484
2021-11-29,97.63151550292969
2021-11-30,97.79342651367188
2021-12-01,97.81219482421875
2021-12-02,97.79511260986328
2021-12-03,98.18763732910156
2021-12-06,97.8463134765625
2021-12-07,97.69270324707031
2021-12-08,97.4367446899414
2021-12-09,97.44526672363281
2021-12-10,97.4708480834961
2021-12-13,97.81219482421875
2021-12-14,97.62445831298828
2021-12-15,97.54766082763672
2021-12-16,97.68177795410156
2021-12-17,97.80133819580078
2021-12-20,97.65616607666016
2021-12-21,97.57926177978516
2021-12-22,97.66466522216797
2021-12-23,97.54509735107422
2021-12-27,97.59637451171875
2021-12-28,97.55362701416016
2021-12-29,97.26325225830078
2021-12-30,97.4767837524414
2021-12-31,97.4426040649414
2022-01-03,96.77637481689453
2022-01-04,96.76783752441406
2022-01-05,96.4688720703125
2022-01-06,96.36637115478516
2022-01-07,96.08444213867188
2022-01-10,95.99908447265625
2022-01-11,96.1784439086914
2022-01-12,96.1784439086914
2022-01-13,96.34928131103516
2022-01-14,95.81120300292969
2022-01-18,95.2303237915039
2022-01-19,95.43535614013672
2022-01-20,95.486572265625
2022-01-21,95.86241912841797
2022-01-24,95.75137329101562
2022-01-25,95.65743255615234
2022-01-26,95.11929321289062
2022-01-27,95.43535614013672
2022-01-28,95.50365447998047
2022-01-31,95.49513244628906
2022-02-01,95.46177673339844
2022-02-02,95.56439208984375
2022-02-03,95.179443359375
2022-02-04,94.58069610595703
2022-02-07,94.6662368774414
2022-02-08,94.37541198730469
2022-02-09,94.43529510498047
2022-02-10,93.56277465820312
2022-02-11,94.17864227294922
2022-02-14,93.63121795654297
