date,adjclose
2022-09-28,161.80836486816406
2022-09-29,158.1807098388672
2022-09-30,157.02857971191406
2022-10-03,161.18946838378906
2022-10-04,167.57839965820312
2022-10-05,166.34059143066406
2022-10-06,165.40748596191406
2022-10-07,160.54202270507812
2022-10-10,159.64697265625
2022-10-11,159.69456481933594
2022-10-12,159.25660705566406
2022-10-13,163.19851684570312
2022-10-14,158.82814025878906
2022-10-17,163.89361572265625
2022-10-18,165.8359832763672
2022-10-19,163.0176239013672
2022-10-20,160.9419403076172
2022-10-21,164.43630981445312
2022-10-24,165.14088439941406
2022-10-25,169.64459228515625
2022-10-26,170.48248291015625
2022-10-27,170.52053833007812
2022-10-28,174.39581298828125
2022-10-31,174.55764770507812
2022-11-01,174.79571533203125
2022-11-02,168.99713134765625
2022-11-03,167.86404418945312
2022-11-04,170.13018798828125
2022-11-07,170.90142822265625
2022-11-08,170.9680633544922
2022-11-09,166.2739715576172
2022-11-10,176.50961303710938
2022-11-11,177.95681762695312
2022-11-14,175.96685791015625
2022-11-15,178.57574462890625
2022-11-16,175.43365478515625
2022-11-17,173.80545043945312
2022-11-18,174.92901611328125
2022-11-21,174.0149383544922
2022-11-22,175.8716278076172
2022-11-23,176.32867431640625
2022-11-25,176.70001220703125
2022-11-28,173.13897705078125
2022-11-29,173.64358520507812
2022-11-30,178.40435791015625
2022-12-01,178.0139617919922
2022-12-02,179.0518035888672
2022-12-05,174.11965942382812
2022-12-06,171.4536590576172
2022-12-07,170.94900512695312
2022-12-08,172.1868133544922
2022-12-09,170.07301330566406
2022-12-12,172.07257080078125
2022-12-13,173.49783325195312
2022-12-14,172.3595428466797
2022-12-15,168.0455322265625
2022-12-16,166.79241943359375
2022-12-19,164.5349884033203
2022-12-20,165.4054412841797
2022-12-21,168.2559356689453
2022-12-22,166.05593872070312
2022-12-23,166.81158447265625
2022-12-27,165.6924285888672
2022-12-28,163.1193084716797
2022-12-29,167.25157165527344
2022-12-30,166.7828826904297
2023-01-03,165.86459350585938
2023-01-04,167.93072509765625
2023-01-05,166.13243103027344
2023-01-06,169.86294555664062
2023-01-09,170.14993286132812
2023-01-10,172.66561889648438
2023-01-11,174.8178253173828
2023-01-12,177.75442504882812
2023-01-13,178.92141723632812
2023-01-17,178.701416015625
2023-01-18,175.81263732910156
2023-01-19,174.12908935546875
2023-01-20,176.9987335205078
2023-01-23,179.189208984375
2023-01-24,178.80661010742188
2023-01-25,179.3040313720703
2023-01-26,180.3657684326172
2023-01-27,181.3414764404297
2023-01-30,178.8162078857422
2023-01-31,183.1588897705078
2023-02-01,186.0380859375
2023-02-02,189.70166015625
2023-02-03,188.42945861816406
2023-02-06,185.70327758789062
2023-02-07,187.0807342529297
2023-02-08,184.34500122070312
2023-02-09,181.67628479003906
2023-02-10,182.03973388671875
2023-02-13,184.23023986816406
2023-02-14,184.1441192626953
2023-02-15,186.00942993164062
2023-02-16,184.23023986816406
2023-02-17,184.73721313476562
2023-02-21,179.2848663330078
2023-02-22,179.77272033691406
2023-02-23,181.0544891357422
2023-02-24,179.3614044189453
2023-02-27,179.99273681640625
2023-02-28,180.00228881835938
2023-03-01,180.2318572998047
2023-03-02,180.6622772216797
2023-03-03,183.1780242919922
2023-03-06,180.49969482421875
2023-03-07,178.40489196777344
2023-03-08,178.49095153808594
2023-03-09,173.5264892578125
2023-03-10,168.52378845214844
2023-03-13,165.7784881591797
2023-03-14,168.84898376464844
2023-03-15,166.06546020507812
2023-03-16,168.33245849609375
2023-03-17,163.78890991210938
2023-03-20,165.91241455078125
2023-03-21,168.9733123779297
2023-03-22,164.1810760498047
2023-03-23,163.45237731933594
2023-03-24,164.930908203125
2023-03-27,166.76466369628906
2023-03-28,166.5246124267578
2023-03-29,168.4159393310547
2023-03-30,168.185546875
2023-03-31,171.27696228027344
2023-04-03,171.353759765625
2023-04-04,168.34873962402344
2023-04-05,166.69741821289062
2023-04-06,166.94705200195312
2023-04-10,168.73277282714844
2023-04-11,170.06727600097656
2023-04-12,168.8191680908203
2023-04-13,171.05615234375
2023-04-14,169.46243286132812
2023-04-17,171.64178466796875
2023-04-18,170.91213989257812
2023-04-19,171.13296508789062
2023-04-20,170.2497100830078
2023-04-21,170.47048950195312
2023-04-24,170.35531616210938
2023-04-25,166.1501922607422
2023-04-26,164.546875
2023-04-27,166.7454376220703
2023-04-28,168.20472717285156
2023-05-01,168.3007354736328
2023-05-02,164.84449768066406
2023-05-03,165.44932556152344
2023-05-04,163.59637451171875
2023-05-05,167.4846954345703
2023-05-08,167.1006622314453
2023-05-09,166.6013946533203
2023-05-10,167.44630432128906
2023-05-11,166.1597900390625
2023-05-12,165.82376098632812
2023-05-15,167.8494873046875
2023-05-16,165.4012908935547
2023-05-17,169.08799743652344
2023-05-18,170.1152801513672
2023-05-19,169.07838439941406
2023-05-22,171.14256286621094
2023-05-23,170.33609008789062
2023-05-24,168.53115844726562
2023-05-25,167.2158660888672
2023-05-26,169.11680603027344
2023-05-30,168.49276733398438
2023-05-31,166.8318328857422
2023-06-01,168.6367645263672
2023-06-02,174.75241088867188
2023-06-05,172.40985107421875
2023-06-06,176.9509735107422
2023-06-07,180.26182556152344
2023-06-08,179.58790588378906
2023-06-09,178.1342010498047
2023-06-12,178.87550354003906
2023-06-13,180.92611694335938
2023-06-14,178.98141479492188
2023-06-15,180.45437622070312
2023-06-16,179.01028442382812
2023-06-20,178.23045349121094
2023-06-21,177.81649780273438
2023-06-22,176.49752807617188
2023-06-23,173.84043884277344
2023-06-26,174.0137176513672
2023-06-27,176.52647399902344
2023-06-28,177.39288330078125
2023-06-29,179.43385314941406
2023-06-30,180.2907257080078
2023-07-03,180.6565399169922
2023-07-05,178.8562469482422
2023-07-06,175.9680938720703
2023-07-07,177.8261260986328
2023-07-10,180.8683624267578
2023-07-11,182.7264404296875
2023-07-12,184.71929931640625
2023-07-13,186.21151733398438
2023-07-14,184.3919677734375
2023-07-17,186.36557006835938
2023-07-18,188.66647338867188
2023-07-19,189.4655303955078
2023-07-20,187.80966186523438
2023-07-21,187.21278381347656
2023-07-24,187.67486572265625
2023-07-25,187.65562438964844
2023-07-26,189.1382598876953
2023-07-27,186.69287109375
2023-07-28,189.1093292236328
2023-07-31,191.30438232421875
2023-08-01,190.4282989501953
2023-08-02,187.83851623535156
2023-08-03,187.30905151367188
2023-08-04,186.93359375
2023-08-07,187.0587158203125
2023-08-08,185.88417053222656
2023-08-09,184.43048095703125
2023-08-10,183.61216735839844
2023-08-11,183.8721160888672
2023-08-14,183.55438232421875
2023-08-15,181.1282958984375
2023-08-16,178.9140167236328
2023-08-17,176.80563354492188
2023-08-18,177.7683563232422
2023-08-21,177.5084228515625
2023-08-22,176.9789276123047
2023-08-23,178.86585998535156
2023-08-24,176.39163208007812
2023-08-25,177.142578125
2023-08-28,178.7214813232422
2023-08-29,181.2149200439453
2023-08-30,181.89846801757812
2023-08-31,181.58079528808594
2023-09-01,183.73728942871094
2023-09-05,179.86712646484375
2023-09-06,179.19322204589844
2023-09-07,177.46029663085938
2023-09-08,177.06558227539062
2023-09-11,177.48915100097656
2023-09-12,177.31590270996094
2023-09-13,176.15098571777344
2023-09-14,178.6348419189453
2023-09-15,176.76712036132812
2023-09-18,175.59259033203125
2023-09-19,174.90904235839844
2023-09-20,173.15689086914062
2023-09-21,170.4708709716797
2023-09-22,170.0857696533203
2023-09-25,170.8463134765625
2023-09-26,168.64967346191406
2023-09-27,170.22630310058594
2023-09-28,171.76422119140625
2023-09-29,170.95175170898438
2023-10-02,168.3691864013672
2023-10-03,165.53512573242188
2023-10-04,165.61253356933594
2023-10-05,165.73828125
2023-10-06,167.334228515625
2023-10-09,168.30148315429688
2023-10-10,170.20700073242188
2023-10-11,169.9167938232422
2023-10-12,166.0768280029297
2023-10-13,164.69363403320312
2023-10-16,167.35357666015625
2023-10-17,169.22036743164062
2023-10-18,165.73828125
2023-10-19,163.09768676757812
2023-10-20,160.9890594482422
2023-10-23,159.62522888183594
2023-10-24,161.01809692382812
2023-10-25,158.358154296875
2023-10-26,158.764404296875
2023-10-27,156.89761352539062
2023-10-30,157.76815795898438
2023-10-31,159.13197326660156
2023-11-01,160.0411834716797
2023-11-02,164.30673217773438
2023-11-03,168.77542114257812
