date,adjclose
2021-09-07,70.16261291503906
2021-09-08,69.60733032226562
2021-09-09,69.48773956298828
2021-09-10,69.33395385742188
2021-09-13,69.88070678710938
2021-09-14,69.59024047851562
2021-09-15,69.79525756835938
2021-09-16,69.68421173095703
2021-09-17,68.77012634277344
2021-09-20,67.49723815917969
2021-09-21,68.16358947753906
2021-09-22,68.50529479980469
2021-09-23,69.24853515625
2021-09-24,68.5992660522461
2021-09-27,68.55654907226562
2021-09-28,67.06155395507812
2021-09-29,66.90778350830078
2021-09-30,66.64295196533203
2021-10-01,66.8052749633789
2021-10-04,66.1047592163086
2021-10-05,66.55752563476562
2021-10-06,66.11328887939453
2021-10-07,66.62586212158203
2021-10-08,66.61732482910156
2021-10-11,66.40374755859375
2021-10-12,66.43792724609375
2021-10-13,67.0957260131836
2021-10-14,67.7620620727539
2021-10-15,68.3259048461914
2021-10-18,68.03543853759766
2021-10-19,68.44550323486328
2021-10-20,68.68470764160156
2021-10-21,68.36006927490234
2021-10-22,68.77012634277344
2021-10-25,68.63343811035156
2021-10-26,68.77012634277344
2021-10-27,68.49675750732422
2021-10-28,69.1631088256836
2021-10-29,68.76158142089844
2021-11-01,69.42792510986328
2021-11-02,69.28269958496094
2021-11-03,69.8465347290039
2021-11-04,69.80381774902344
2021-11-05,69.90633392333984
2021-11-08,69.89778900146484
2021-11-09,69.74401092529297
2021-11-10,68.89826202392578
2021-11-11,69.1460189819336
2021-11-12,69.52188873291016
2021-11-15,69.3937759399414
2021-11-16,69.239990234375
2021-11-17,69.1545639038086
2021-11-18,69.22290802001953
2021-11-19,68.63343811035156
2021-11-22,68.23192596435547
2021-11-23,68.16358947753906
2021-11-24,67.71080780029297
2021-11-26,65.89117431640625
2021-11-29,66.22434997558594
2021-11-30,65.6434326171875
2021-12-01,65.2675552368164
2021-12-02,66.07911682128906
2021-12-03,65.8057632446289
2021-12-06,66.43792724609375
2021-12-07,67.8389663696289
2021-12-08,67.96708679199219
2021-12-09,67.40327453613281
2021-12-10,67.54850006103516
2021-12-13,66.91575622558594
2021-12-14,66.55941772460938
2021-12-15,67.46331787109375
2021-12-16,67.47201538085938
2021-12-17,66.62024688720703
2021-12-20,66.47248840332031
2021-12-21,67.21126556396484
2021-12-22,67.8370590209961
2021-12-23,68.23686981201172
2021-12-27,68.76705169677734
2021-12-28,68.79313659667969
2021-12-29,68.76705169677734
2021-12-30,68.58676147460938
2021-12-31,68.52579498291016
2022-01-03,68.96997833251953
2022-01-04,69.36190032958984
2022-01-05,68.75224304199219
2022-01-06,68.40385437011719
2022-01-07,68.60417938232422
2022-01-10,67.96839141845703
2022-01-11,68.70869445800781
2022-01-12,69.37933349609375
2022-01-13,68.87416076660156
2022-01-14,68.80448913574219
2022-01-18,67.79419708251953
2022-01-19,67.73323059082031
2022-01-20,67.40226745605469
2022-01-21,66.48777770996094
2022-01-24,65.82587432861328
2022-01-25,65.42523956298828
2022-01-26,65.17266082763672
2022-01-27,64.86784362792969
2022-01-28,65.08557891845703
2022-01-31,66.0348892211914
2022-02-01,66.6619644165039
2022-02-02,67.15841674804688
2022-02-03,66.09586334228516
2022-02-04,66.25262451171875
2022-02-07,66.36585998535156
2022-02-08,66.70552062988281
2022-02-09,67.78549194335938
2022-02-10,66.92325592041016
2022-02-11,65.91297149658203
2022-02-14,65.4862060546875
2022-02-15,66.68810272216797
2022-02-16,66.940673828125
2022-02-17,65.86071014404297
2022-02-18,65.58201599121094
2022-02-22,64.81558227539062
2022-02-23,64.2843017578125
2022-02-24,63.42207717895508
2022-02-25,65.00718688964844
2022-02-28,63.770450592041016
2022-03-01,62.3769416809082
2022-03-02,63.16077423095703
2022-03-03,61.91532897949219
2022-03-04,60.12119674682617
2022-03-07,58.21383285522461
2022-03-08,58.71897506713867
2022-03-09,61.17503356933594
2022-03-10,60.44344711303711
2022-03-11,59.79024124145508
2022-03-14,60.338924407958984
2022-03-15,60.91376495361328
2022-03-16,63.09981918334961
2022-03-17,63.63109588623047
2022-03-18,64.24946594238281
2022-03-21,63.84881591796875
2022-03-22,64.44978332519531
2022-03-23,63.613677978515625
2022-03-24,64.20591735839844
2022-03-25,64.24076080322266
2022-03-28,64.03172302246094
2022-03-29,65.45137023925781
2022-03-30,65.1813735961914
2022-03-31,64.1014175415039
2022-04-01,64.70236206054688
2022-04-04,64.96363067626953
2022-04-05,64.08399200439453
2022-04-06,63.31754684448242
2022-04-07,63.456912994384766
2022-04-08,63.48302459716797
2022-04-11,62.812408447265625
2022-04-12,62.342105865478516
2022-04-13,63.01272964477539
2022-04-14,62.725318908691406
2022-04-18,62.35953140258789
2022-04-19,62.65564727783203
2022-04-20,63.073692321777344
2022-04-21,62.39435958862305
2022-04-22,61.37534713745117
2022-04-25,61.07923126220703
2022-04-26,59.3721809387207
2022-04-27,59.642181396484375
2022-04-28,60.48698806762695
2022-04-29,59.78152847290039
2022-05-02,59.63346481323242
2022-05-03,60.07765197753906
2022-05-04,61.13149642944336
2022-05-05,59.16315841674805
2022-05-06,58.58834457397461
2022-05-09,56.82032012939453
2022-05-10,57.24708557128906
2022-05-11,56.90740966796875
2022-05-12,56.76806640625
2022-05-13,58.3444709777832
2022-05-16,58.3967399597168
2022-05-17,59.48541259765625
2022-05-18,58.06576919555664
2022-05-19,58.6231689453125
2022-05-20,59.023807525634766
2022-05-23,60.0254020690918
2022-05-24,59.92958068847656
2022-05-25,59.94700622558594
2022-05-26,60.608917236328125
2022-05-27,61.34052276611328
2022-05-31,60.97471237182617
2022-06-01,60.33021545410156
2022-06-02,61.58437728881836
2022-06-03,60.70472717285156
2022-06-06,60.948585510253906
2022-06-07,61.13149642944336
2022-06-08,60.2779655456543
2022-06-09,59.0120849609375
2022-06-10,57.58774948120117
2022-06-13,55.68269729614258
2022-06-14,55.15747833251953
2022-06-15,56.19011688232422
2022-06-16,54.952720642089844
2022-06-17,54.730167388916016
2022-06-21,55.558067321777344
2022-06-22,55.18417739868164
2022-06-23,55.12186050415039
2022-06-24,56.768760681152344
2022-06-27,56.52840042114258
2022-06-28,56.145606994628906
2022-06-29,55.93195724487305
2022-06-30,55.62928771972656
2022-07-01,55.762813568115234
2022-07-05,54.5699348449707
2022-07-06,54.614444732666016
2022-07-07,55.44233703613281
2022-07-08,55.50465393066406
2022-07-11,54.60554504394531
2022-07-12,54.596641540527344
2022-07-13,54.5699348449707
2022-07-14,53.80434799194336
2022-07-15,54.65895080566406
2022-07-18,54.88151168823242
2022-07-19,56.3770637512207
2022-07-20,56.003170013427734
2022-07-21,56.58181381225586
2022-07-22,56.43938064575195
2022-07-25,56.875579833984375
2022-07-26,56.083290100097656
2022-07-27,57.40970230102539
2022-07-28,57.70347213745117
2022-07-29,58.50467300415039
2022-08-01,58.58478546142578
2022-08-02,57.65006637573242
2022-08-03,57.98834228515625
2022-08-04,58.2821159362793
2022-08-05,57.87261962890625
2022-08-08,58.00615692138672
2022-08-09,57.69457244873047
2022-08-10,58.994285583496094
2022-08-11,58.97647476196289
2022-08-12,59.430484771728516
2022-08-15,59.074398040771484
2022-08-16,59.056602478027344
2022-08-17,58.58478546142578
2022-08-18,58.38893508911133
2022-08-19,57.58774948120117
2022-08-22,56.60851287841797
2022-08-23,56.635223388671875
2022-08-24,56.70643997192383
2022-08-25,57.32958984375
2022-08-26,55.825130462646484
2022-08-29,55.700504302978516
2022-08-30,55.29990768432617
2022-08-31,54.92601776123047
2022-09-01,54.1871452331543
2022-09-02,53.83106231689453
2022-09-06,53.69752502441406
2022-09-07,54.169334411621094
2022-09-08,54.20494079589844
2022-09-09,55.58477783203125
2022-09-12,56.35926055908203
2022-09-13,54.40079116821289
2022-09-14,54.578834533691406
2022-09-15,54.09811782836914
2022-09-16,53.76874542236328
2022-09-19,53.9556884765625
2022-09-20,53.03877258300781
2022-09-21,52.34440612792969
2022-09-22,52.19307327270508
2022-09-23,50.528377532958984
2022-09-26,49.78059768676758
2022-09-27,49.442325592041016
2022-09-28,50.63520431518555
2022-09-29,50.038761138916016
2022-09-30,49.8607177734375
2022-10-03,50.84885787963867
2022-10-04,52.88743209838867
2022-10-05,52.326602935791016
2022-10-06,51.40968704223633
2022-10-07,50.59069061279297
2022-10-10,50.305824279785156
2022-10-11,49.75388717651367
2022-10-12,49.593650817871094
2022-10-13,50.61739730834961
2022-10-14,49.8607177734375
2022-10-17,51.08921432495117
2022-10-18,51.45418930053711
2022-10-19,50.8221435546875
2022-10-20,50.706417083740234
2022-10-21,51.62333679199219
2022-10-24,51.63223648071289
2022-10-25,52.77170944213867
2022-10-26,53.270233154296875
2022-10-27,52.77170944213867
2022-10-28,53.296932220458984
2022-10-31,52.79840850830078
2022-11-01,53.2168083190918
2022-11-02,52.442325592041016
2022-11-03,51.997222900390625
2022-11-04,54.080318450927734
2022-11-07,54.249454498291016
2022-11-08,54.86370086669922
2022-11-09,54.09811782836914
2022-11-10,57.13373947143555
2022-11-11,58.2732048034668
2022-11-14,57.65896224975586
2022-11-15,58.041751861572266
2022-11-16,57.90822982788086
2022-11-17,57.88151931762695
2022-11-18,57.99724578857422
2022-11-21,57.56105041503906
2022-11-22,58.36223220825195
2022-11-23,59.0031852722168
2022-11-25,59.30585479736328
2022-11-28,58.54027557373047
2022-11-29,58.709415435791016
2022-11-30,59.75096130371094
2022-12-01,60.32960510253906
2022-12-02,60.285091400146484
2022-12-05,59.492801666259766
2022-12-06,59.22574234008789
2022-12-07,59.22574234008789
2022-12-08,59.528411865234375
2022-12-09,59.564022064208984
2022-12-12,59.74205780029297
2022-12-13,60.58936309814453
2022-12-14,60.53573989868164
2022-12-15,58.989505767822266
